type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
PAYMENT,8246.79,81724.2,73477.41,0.0,0.0,0
PAYMENT,24174.02,73477.41,49303.38,0.0,0.0,0
PAYMENT,5340.28,49303.38,43963.1,0.0,0.0,0
PAYMENT,2369.48,43963.1,41593.62,0.0,0.0,0
PAYMENT,3009.63,41593.62,38583.99,0.0,0.0,0
PAYMENT,32535.91,38583.99,6048.08,0.0,0.0,0
PAYMENT,5230.88,6048.08,817.21,0.0,0.0,0
PAYMENT,163.72,121823.0,121659.28,0.0,0.0,0
PAYMENT,2388.85,39937.0,37548.15,0.0,0.0,0
PAYMENT,6980.56,718114.28,711133.71,0.0,0.0,0
CASH_OUT,153596.45,711133.71,557537.26,1954368.93,2107965.39,0
PAYMENT,436.15,10120.0,9683.85,0.0,0.0,0
PAYMENT,1928.87,414.0,0.0,0.0,0.0,0
PAYMENT,884.42,47960.0,47075.58,0.0,0.0,0
DEBIT,2655.04,21214.0,18558.96,1116396.05,1268668.92,0
PAYMENT,4528.17,10637.0,6108.83,0.0,0.0,0
TRANSFER,36010.9,5480.82,0.0,371287.33,407298.23,0
TRANSFER,183465.11,0.0,0.0,787953.8,971418.91,0
TRANSFER,57716.15,0.0,0.0,329546.87,387263.02,0
PAYMENT,4074.2,719182.0,715107.8,0.0,0.0,0
TRANSFER,601898.44,32239.0,0.0,0.0,601898.44,0
PAYMENT,4601.56,49671.0,45069.44,0.0,0.0,0
PAYMENT,2286.28,115792.0,113505.72,0.0,0.0,0
PAYMENT,10855.04,61733.0,50877.96,0.0,0.0,0
PAYMENT,7590.6,21212.0,13621.4,0.0,0.0,0
PAYMENT,4887.09,172.0,0.0,0.0,0.0,0
PAYMENT,637.26,54260.91,53623.65,0.0,0.0,0
TRANSFER,149617.83,53623.65,0.0,1119051.09,1268668.92,0
TRANSFER,108019.99,0.0,0.0,1146936.08,1254956.07,0
PAYMENT,5509.5,67789.0,62279.5,0.0,0.0,0
TRANSFER,83845.22,10538.0,0.0,0.0,83845.22,0
PAYMENT,7059.05,2062925.61,2055866.56,0.0,0.0,0
CASH_OUT,462688.96,2055866.56,1593177.6,10126196.31,10588885.27,0
CASH_OUT,75915.44,1593177.6,1517262.16,117103.5,193018.94,0
TRANSFER,383533.35,10339.0,0.0,0.0,383533.35,0
PAYMENT,2270.53,41220.0,38949.47,0.0,0.0,0
PAYMENT,952.08,170.0,0.0,0.0,0.0,0
PAYMENT,7855.62,1679.0,0.0,0.0,0.0,0
TRANSFER,347391.16,45584.0,0.0,13993.0,637928.74,0
PAYMENT,10255.93,20414.0,10158.07,0.0,0.0,0
PAYMENT,10729.47,379832.0,369102.53,0.0,0.0,0
PAYMENT,2288.61,45811.0,43522.39,0.0,0.0,0
PAYMENT,5674.62,1186556.81,1180882.19,0.0,0.0,0
PAYMENT,4546.83,1180882.19,1176335.36,0.0,0.0,0
PAYMENT,23235.78,1176335.36,1153099.58,0.0,0.0,0
PAYMENT,3697.26,1153099.58,1149402.32,0.0,0.0,0
PAYMENT,1215.86,1149402.32,1148186.46,0.0,0.0,0
PAYMENT,4377.04,1148186.46,1143809.42,0.0,0.0,0
PAYMENT,5899.63,1143809.42,1137909.8,0.0,0.0,0
PAYMENT,12128.78,1137909.8,1125781.02,0.0,0.0,0
PAYMENT,10972.97,1125781.02,1114808.04,0.0,0.0,0
PAYMENT,14157.15,1114808.04,1100650.9,0.0,0.0,0
PAYMENT,22941.92,1100650.9,1077708.98,0.0,0.0,0
PAYMENT,14223.81,1077708.98,1063485.17,0.0,0.0,0
PAYMENT,62820.46,1063485.17,1000664.71,0.0,0.0,0
PAYMENT,6001.21,1000664.71,994663.5,0.0,0.0,0
PAYMENT,12273.24,994663.5,982390.26,0.0,0.0,0
PAYMENT,594.09,82494.0,81899.91,0.0,0.0,0
TRANSFER,145515.24,121.0,0.0,265092.36,45982.28,0
PAYMENT,6598.82,104777.0,98178.18,0.0,0.0,0
TRANSFER,15326.3,105867.0,90540.7,0.0,15326.3,0
PAYMENT,6705.75,35765.0,29059.25,0.0,0.0,0
PAYMENT,11608.18,290.0,0.0,0.0,0.0,0
PAYMENT,6848.97,21964.0,15115.03,0.0,0.0,0
PAYMENT,1130.44,155055.0,153924.56,0.0,0.0,0
PAYMENT,2279.92,207672.0,205392.08,0.0,0.0,0
PAYMENT,6913.46,82436.0,75522.54,0.0,0.0,0
DEBIT,3837.3,25591.0,21753.7,50670.0,47923.33,0
DEBIT,2589.19,277515.05,274925.86,57472.15,0.0,0
PAYMENT,2388.2,274925.86,272537.66,0.0,0.0,0
PAYMENT,2232.83,215507.0,213274.17,0.0,0.0,0
CASH_IN,93413.63,9071.0,102484.63,3284.0,0.0,0
PAYMENT,2221.22,60061.33,57840.12,0.0,0.0,0
CASH_OUT,214202.66,57840.12,0.0,965870.05,744264.96,0
PAYMENT,2387.09,1164.0,0.0,0.0,0.0,0
PAYMENT,10493.4,19198.0,8704.6,0.0,0.0,0
PAYMENT,6433.58,122027.28,115593.7,0.0,0.0,0
CASH_OUT,136564.27,115593.7,0.0,5515763.34,6609667.12,0
PAYMENT,9800.44,119147.0,109346.56,0.0,0.0,0
DEBIT,6983.76,11163.0,4179.24,9114.0,20285.79,0
PAYMENT,1994.48,59063.0,57068.52,0.0,0.0,0
PAYMENT,2064.34,23466.0,21401.66,0.0,0.0,0
PAYMENT,10808.31,181833.0,171024.69,0.0,0.0,0
PAYMENT,10019.06,5203.54,0.0,0.0,0.0,0
PAYMENT,6650.0,0.0,0.0,0.0,0.0,0
PAYMENT,9591.5,222813.0,213221.5,0.0,0.0,0
DEBIT,9769.9,19098.0,9328.1,67268.02,52845.35,0
PAYMENT,727.25,82019.0,81291.75,0.0,0.0,0
PAYMENT,6221.43,19735.0,13513.57,0.0,0.0,0
TRANSFER,1361.29,16479.0,15117.71,5058.0,0.0,0
PAYMENT,4594.28,35243.0,30648.72,0.0,0.0,0
PAYMENT,12122.55,10963.66,0.0,0.0,0.0,0
CASH_OUT,93459.27,0.0,0.0,410607.6,45982.28,0
PAYMENT,1937.5,2220.0,282.5,0.0,0.0,0
PAYMENT,2421.15,12358.0,9936.85,0.0,0.0,0
DEBIT,2840.25,254.0,0.0,1268668.92,1187114.17,0
TRANSFER,279422.78,3561.0,0.0,3461666.05,3726770.23,0
PAYMENT,3215.74,500631.71,497415.98,0.0,0.0,0
PAYMENT,13890.24,497415.98,483525.74,0.0,0.0,0
DEBIT,8371.5,68673.0,60301.5,1517262.16,138395.49,0
PAYMENT,5954.9,5014.0,0.0,0.0,0.0,0
PAYMENT,9370.51,0.0,0.0,0.0,0.0,0
PAYMENT,9496.55,0.0,0.0,0.0,0.0,0
PAYMENT,3004.57,0.0,0.0,0.0,0.0,0
PAYMENT,4351.58,0.0,0.0,0.0,0.0,0
PAYMENT,4674.0,0.0,0.0,0.0,0.0,0
PAYMENT,2518.13,0.0,0.0,0.0,0.0,0
PAYMENT,6365.0,0.0,0.0,0.0,0.0,0
PAYMENT,26035.82,0.0,0.0,0.0,0.0,0
PAYMENT,12000.58,0.0,0.0,0.0,0.0,0
PAYMENT,5717.58,0.0,0.0,0.0,0.0,0
PAYMENT,15646.06,0.0,0.0,0.0,0.0,0
PAYMENT,4905.54,294.0,0.0,0.0,0.0,0
PAYMENT,7029.12,0.0,0.0,0.0,0.0,0
PAYMENT,2374.49,1382.0,0.0,0.0,0.0,0
PAYMENT,6579.9,11432.0,4852.1,0.0,0.0,0
PAYMENT,2481.59,4852.1,2370.51,0.0,0.0,0
PAYMENT,6720.15,2370.51,0.0,0.0,0.0,0
PAYMENT,6426.8,6096.0,0.0,0.0,0.0,0
PAYMENT,5274.17,129826.0,124551.83,0.0,0.0,0
PAYMENT,2475.77,102792.0,100316.23,0.0,0.0,0
PAYMENT,4149.27,34867.0,30717.73,0.0,0.0,0
PAYMENT,11380.13,77037.91,65657.79,0.0,0.0,0
CASH_OUT,119542.86,65657.79,0.0,9940339.29,9367714.52,0
PAYMENT,25424.36,69756.86,44332.5,0.0,0.0,0
CASH_OUT,289715.28,44332.5,0.0,10588885.27,10155564.02,0
PAYMENT,3149.19,0.0,0.0,0.0,0.0,0
PAYMENT,18952.73,0.0,0.0,0.0,0.0,0
DEBIT,2983.5,19727.26,16743.76,97128.19,100111.69,0
PAYMENT,13.54,16743.76,16730.22,0.0,0.0,0
PAYMENT,6159.35,92732.0,86572.65,0.0,0.0,0
PAYMENT,4209.57,998.0,0.0,0.0,0.0,0
PAYMENT,6.93,68267.0,68260.07,0.0,0.0,0
PAYMENT,7055.84,48915.0,41859.16,0.0,0.0,0
PAYMENT,1058.63,6032.0,4973.37,0.0,0.0,0
CASH_IN,95983.62,46465.0,142448.62,0.0,0.0,0
PAYMENT,5973.9,58319.72,52345.82,0.0,0.0,0
PAYMENT,6397.18,52345.82,45948.64,0.0,0.0,0
PAYMENT,3076.45,897150.84,894074.39,0.0,0.0,0
CASH_OUT,197761.38,894074.39,696313.01,504066.87,45982.28,0
CASH_OUT,100740.53,696313.01,595572.48,6453430.91,6534746.07,0
CASH_OUT,14166.38,595572.48,581406.1,34155.22,47409.85,0
CASH_OUT,134543.6,581406.1,446862.5,420946.86,877201.48,0
CASH_OUT,48206.82,446862.5,398655.68,132842.64,97990.29,0
CASH_OUT,282944.06,398655.68,115711.62,427095.0,11073556.18,0
CASH_OUT,19270.14,115711.62,96441.48,42450.71,103167.33,0
CASH_OUT,5493.19,96441.48,90948.3,502480.02,84916.82,0
PAYMENT,5983.51,48974.0,42990.49,0.0,0.0,0
PAYMENT,2388.24,12264.0,9875.76,0.0,0.0,0
PAYMENT,6381.32,33008.44,26627.12,0.0,0.0,0
PAYMENT,9899.52,26627.12,16727.6,0.0,0.0,0
PAYMENT,2368.4,50244.0,47875.6,0.0,0.0,0
PAYMENT,5764.6,13825.0,8060.4,0.0,0.0,0
PAYMENT,3236.86,21393.0,18156.14,0.0,0.0,0
PAYMENT,4209.87,40973.0,36763.13,0.0,0.0,0
DEBIT,11388.1,55386.0,43997.9,92307.65,47457.17,0
TRANSFER,124041.53,33260.0,0.0,65.0,34856.89,0
PAYMENT,12061.28,11993.0,0.0,0.0,0.0,0
DEBIT,1072.36,1388.0,315.64,456986.0,147251.58,0
CASH_OUT,189476.67,315.64,0.0,252055.24,109421.19,0
PAYMENT,8054.62,290772.6,282717.99,0.0,0.0,0
CASH_OUT,457194.09,282717.99,0.0,651524.92,483173.63,0
TRANSFER,219583.95,39387.0,0.0,383533.35,393957.76,0
PAYMENT,6015.17,34493.0,28477.83,0.0,0.0,0
PAYMENT,6748.38,17008.0,10259.62,0.0,0.0,0
CASH_IN,271566.78,10259.62,281826.4,3940085.21,3419944.48,0
CASH_IN,190398.63,281826.4,472225.03,674707.0,176131.8,0
CASH_IN,149651.68,472225.03,621876.71,484308.37,176131.8,0
CASH_IN,84527.66,621876.71,706404.36,12494367.15,11914710.26,0
CASH_IN,1030100.15,706404.36,1736504.51,1567434.81,90450.54,0
CASH_IN,55091.05,1736504.51,1791595.57,247063.16,224705.73,0
CASH_IN,318209.62,1791595.57,2109805.18,2107965.39,1155321.27,0
CASH_IN,294676.6,2109805.18,2404481.78,9291619.62,10695480.59,0
CASH_IN,294304.91,2404481.78,2698786.7,4619798.56,3964356.31,0
CASH_IN,168276.37,2698786.7,2867063.07,982390.26,814113.89,0
CASH_IN,38583.71,2867063.07,2905646.78,241220.25,76120.27,0
PAYMENT,2338.05,81955.0,79616.95,0.0,0.0,0
CASH_IN,276273.67,922.0,277195.67,6830.83,0.0,0
PAYMENT,10928.31,277195.67,266267.36,0.0,0.0,0
PAYMENT,11335.23,10537.0,0.0,0.0,0.0,0
DEBIT,924.07,21898.0,20973.93,20955.0,0.0,0
PAYMENT,7677.95,45881.29,38203.34,0.0,0.0,0
CASH_IN,132540.87,38203.34,170744.21,507973.21,84916.82,0
CASH_IN,170914.25,170744.21,341658.45,196149.0,25234.75,0
CASH_IN,17487.62,341658.45,359146.07,1108719.01,483173.63,0
CASH_IN,230892.79,359146.07,590038.87,5602234.95,5729799.14,0
CASH_IN,734657.1,590038.87,1324695.96,1525633.67,138395.49,0
CASH_IN,452932.69,1324695.96,1777628.65,3741088.83,3726770.23,0
CASH_IN,70299.66,1777628.65,1847928.31,701828.25,45982.28,0
CASH_IN,245679.75,1847928.31,2093608.06,555490.45,877201.48,0
CASH_IN,300768.79,2093608.06,2394376.85,458058.36,147251.58,0
CASH_IN,90697.75,2394376.85,2485074.59,4891090.56,4629353.77,0
CASH_IN,130280.74,2485074.59,2615355.34,10878600.55,10155564.02,0
CASH_IN,72984.81,2615355.34,2688340.14,1254956.07,1070702.75,0
CASH_IN,336230.03,2688340.14,3024570.17,537334.66,90450.54,0
CASH_IN,75162.99,3024570.17,3099733.16,353532.56,53743.06,0
CASH_IN,147987.48,3099733.16,3247720.64,235238.66,87251.18,0
CASH_IN,76305.39,3247720.64,3324026.03,601898.44,792325.38,0
CASH_IN,18194.34,3324026.03,3342220.38,278369.57,53743.06,0
CASH_IN,68931.2,3342220.38,3411151.57,79933.0,0.0,0
CASH_IN,231460.09,3411151.57,3642611.66,10748319.81,10155564.02,0
CASH_IN,156316.71,3642611.66,3798928.38,269880.0,0.0,0
CASH_IN,232720.95,3798928.38,4031649.33,1789755.77,1155321.27,0
CASH_IN,18536.86,4031649.33,4050186.19,303464.0,0.0,0
CASH_IN,89380.43,4050186.19,4139566.62,221328.0,58638.78,0
CASH_IN,568912.68,4139566.62,4708479.3,1015132.48,1097218.45,0
PAYMENT,3351.14,1370.51,0.0,0.0,0.0,0
PAYMENT,4564.51,0.0,0.0,0.0,0.0,0
PAYMENT,3050.39,0.0,0.0,0.0,0.0,0
PAYMENT,942.95,0.0,0.0,0.0,0.0,0
PAYMENT,121.27,0.0,0.0,0.0,0.0,0
PAYMENT,3798.36,0.0,0.0,0.0,0.0,0
PAYMENT,2246.11,0.0,0.0,0.0,0.0,0
PAYMENT,1217.83,0.0,0.0,0.0,0.0,0
PAYMENT,1285.77,0.0,0.0,0.0,0.0,0
PAYMENT,25767.46,0.0,0.0,0.0,0.0,0
PAYMENT,6054.6,0.0,0.0,0.0,0.0,0
PAYMENT,1816.52,0.0,0.0,0.0,0.0,0
PAYMENT,5171.22,0.0,0.0,0.0,0.0,0
PAYMENT,1566.11,0.0,0.0,0.0,0.0,0
PAYMENT,7014.89,0.0,0.0,0.0,0.0,0
PAYMENT,3858.3,0.0,0.0,0.0,0.0,0
PAYMENT,27018.5,0.0,0.0,0.0,0.0,0
PAYMENT,2879.51,0.0,0.0,0.0,0.0,0
PAYMENT,18975.26,0.0,0.0,0.0,0.0,0
PAYMENT,3056.61,0.0,0.0,0.0,0.0,0
PAYMENT,798.26,26149.0,25350.74,0.0,0.0,0
PAYMENT,2807.18,463883.0,461075.82,0.0,0.0,0
PAYMENT,2746.12,51443.0,48696.88,0.0,0.0,0
PAYMENT,5256.18,10136.0,4879.82,0.0,0.0,0
PAYMENT,2153.73,15409.0,13255.27,0.0,0.0,0
PAYMENT,4378.75,10951.0,6572.25,0.0,0.0,0
PAYMENT,16910.42,45142.0,28231.58,0.0,0.0,0
PAYMENT,4195.41,15204.0,11008.59,0.0,0.0,0
CASH_OUT,247199.96,144742.0,0.0,40348.79,82846.67,0
PAYMENT,2505.99,1476.0,0.0,0.0,0.0,0
PAYMENT,5986.18,470.0,0.0,0.0,0.0,0
PAYMENT,6794.37,0.0,0.0,0.0,0.0,0
PAYMENT,5029.67,0.0,0.0,0.0,0.0,0
PAYMENT,4489.66,601273.0,596783.34,0.0,0.0,0
PAYMENT,5193.39,32456.0,27262.61,0.0,0.0,0
DEBIT,4188.03,8765.0,4576.97,16097.76,20285.79,0
PAYMENT,4975.75,2415.16,0.0,0.0,0.0,0
TRANSFER,91424.21,0.0,0.0,154845.0,0.0,0
PAYMENT,1780.48,26010.0,24229.52,0.0,0.0,0
PAYMENT,2211.92,105680.0,103468.08,0.0,0.0,0
PAYMENT,9245.27,41512.0,32266.73,0.0,0.0,0
CASH_IN,9467.87,6071.0,15538.87,0.0,0.0,0
CASH_OUT,519973.96,121.0,0.0,0.0,135715.81,0
PAYMENT,7071.42,37203.61,30132.19,0.0,0.0,0
CASH_OUT,166808.69,30132.19,0.0,318637.36,267912.2,0
PAYMENT,7852.4,21367.0,13514.6,0.0,0.0,0
PAYMENT,4453.49,36992.0,32538.51,0.0,0.0,0
PAYMENT,1880.05,20028.0,18147.95,0.0,0.0,0
DEBIT,8607.73,69674.0,61066.27,334656.69,176131.8,0
PAYMENT,5111.72,57643.02,52531.3,0.0,0.0,0
PAYMENT,232.74,52531.3,52298.57,0.0,0.0,0
DEBIT,8326.13,25675.0,17348.87,16727.6,25053.73,0
PAYMENT,10169.55,8181.0,0.0,0.0,0.0,0
PAYMENT,4655.03,165086.0,160430.97,0.0,0.0,0
PAYMENT,2732.73,4676.0,1943.27,0.0,0.0,0
PAYMENT,6948.21,66575.5,59627.3,0.0,0.0,0
TRANSFER,92236.11,59627.3,0.0,272537.66,86070.17,0
TRANSFER,104267.94,0.0,0.0,189534.74,352750.76,0
TRANSFER,176127.45,0.0,0.0,407298.23,61151.23,0
TRANSFER,94087.34,0.0,0.0,2905646.78,2906551.06,0
TRANSFER,172867.65,0.0,0.0,698572.0,330085.6,0
TRANSFER,277611.59,0.0,0.0,309810.71,877201.48,0
TRANSFER,1755646.72,0.0,0.0,2719172.89,4410975.57,0
TRANSFER,2441078.3,0.0,0.0,8996943.02,10695480.59,0
TRANSFER,1147953.82,0.0,0.0,4708479.3,5579568.65,0
TRANSFER,395709.23,0.0,0.0,446219.81,1097218.45,0
TRANSFER,168001.93,0.0,0.0,266267.36,469207.53,0
TRANSFER,2032275.62,0.0,0.0,3420103.09,5056707.37,0
TRANSFER,44944.32,0.0,0.0,55414.0,100358.32,0
TRANSFER,957339.52,0.0,0.0,5652327.61,6609667.12,0
TRANSFER,459709.79,0.0,0.0,710039.06,11073556.18,0
TRANSFER,637758.38,0.0,0.0,1181971.26,1070702.75,0
DEBIT,525.22,10229.0,9703.78,1003.0,1528.22,0
PAYMENT,3847.27,36757.68,32910.4,0.0,0.0,0
PAYMENT,14126.82,32910.4,18783.58,0.0,0.0,0
PAYMENT,5478.51,4228.0,0.0,0.0,0.0,0
TRANSFER,194351.55,59.0,0.0,10389.58,51574.35,0
PAYMENT,1039.62,441531.91,440492.28,0.0,0.0,0
CASH_OUT,230943.69,440492.28,209548.6,3288156.14,3726770.23,0
PAYMENT,6904.63,1819729.64,1812825.01,0.0,0.0,0
PAYMENT,3065.84,1812825.01,1809759.18,0.0,0.0,0
PAYMENT,5641.56,1809759.18,1804117.61,0.0,0.0,0
PAYMENT,3422.04,1804117.61,1800695.57,0.0,0.0,0
PAYMENT,1380.16,1800695.57,1799315.42,0.0,0.0,0
PAYMENT,681.05,1799315.42,1798634.37,0.0,0.0,0
PAYMENT,2064.02,1798634.37,1796570.34,0.0,0.0,0
PAYMENT,12605.06,1796570.34,1783965.28,0.0,0.0,0
PAYMENT,8923.42,1783965.28,1775041.86,0.0,0.0,0
PAYMENT,7761.72,1775041.86,1767280.15,0.0,0.0,0
PAYMENT,2274.37,134958.0,132683.63,0.0,0.0,0
PAYMENT,10273.19,159642.0,149368.81,0.0,0.0,0
PAYMENT,2673.52,51875.0,49201.48,0.0,0.0,0
PAYMENT,6022.64,50952.0,44929.36,0.0,0.0,0
DEBIT,891.93,51467.0,50575.07,55432.0,8813776.61,0
PAYMENT,5055.22,1054.0,0.0,0.0,0.0,0
PAYMENT,5726.49,49461.0,43734.51,0.0,0.0,0
PAYMENT,3738.25,25078.0,21339.75,0.0,0.0,0
PAYMENT,3608.34,84932.0,81323.66,0.0,0.0,0
PAYMENT,4050.19,28451.0,24400.81,0.0,0.0,0
PAYMENT,8146.24,52330.0,44183.76,0.0,0.0,0
PAYMENT,830.96,10974.0,10143.04,0.0,0.0,0
PAYMENT,6292.23,6109.0,0.0,0.0,0.0,0
PAYMENT,969.76,0.0,0.0,0.0,0.0,0
PAYMENT,9492.53,285.0,0.0,0.0,0.0,0
PAYMENT,2565.39,30710.0,28144.61,0.0,0.0,0
DEBIT,2050.83,23247.0,21196.17,485446.05,267912.2,0
PAYMENT,7199.26,123307.0,116107.74,0.0,0.0,0
PAYMENT,5843.74,0.0,0.0,0.0,0.0,0
CASH_OUT,127143.23,0.0,0.0,587422.29,877201.48,0
CASH_OUT,276138.13,177971.0,0.0,10599.0,0.0,0
PAYMENT,265.8,3767.0,3501.2,0.0,0.0,0
PAYMENT,2211.53,20478.0,18266.47,0.0,0.0,0
PAYMENT,5298.21,487063.0,481764.79,0.0,0.0,0
PAYMENT,3904.44,1595.0,0.0,0.0,0.0,0
PAYMENT,3679.37,64106.18,60426.81,0.0,0.0,0
CASH_OUT,432168.02,60426.81,0.0,2107778.11,1923836.34,0
PAYMENT,8001.69,51106.0,43104.31,0.0,0.0,0
PAYMENT,1361.26,22691.0,21329.74,0.0,0.0,0
PAYMENT,3638.87,46462.23,42823.36,0.0,0.0,0
CASH_IN,54152.03,42823.36,96975.39,11438021.32,10695480.59,0
CASH_IN,22765.47,96975.39,119740.86,117682.0,81993.37,0
CASH_IN,133621.41,119740.86,253362.28,158433.78,24812.36,0
CASH_IN,215511.92,253362.28,468874.2,1271509.17,1187114.17,0
CASH_IN,205612.49,468874.2,674486.68,557537.26,74144.04,0
CASH_IN,113486.72,674486.68,787973.4,185389.8,71903.08,0
CASH_IN,38883.63,787973.4,826857.03,122750.49,83866.86,0
CASH_IN,242679.64,826857.03,1069536.68,5452378.71,5056707.37,0
CASH_IN,17791.71,1069536.68,1087328.38,20904.0,3112.29,0
CASH_IN,248307.1,1087328.38,1335635.48,11383869.29,10695480.59,0
CASH_IN,911.76,1335635.48,1336547.24,48321.6,47409.85,0
CASH_IN,203301.58,1336547.24,1539848.82,2025098.66,1791710.89,0
CASH_IN,457363.51,1539848.82,1997212.32,6554171.44,6534746.07,0
CASH_IN,126950.91,1997212.32,2124163.23,1091231.39,483173.63,0
CASH_IN,34638.53,2124163.23,2158801.76,287548.75,82846.67,0
CASH_IN,152873.19,2158801.76,2311674.95,342485.0,75329.4,0
CASH_IN,27363.26,2311674.95,2339038.21,19169204.93,18122628.7,0
CASH_IN,184263.87,2339038.21,2523302.08,10681238.79,10135911.23,0
CASH_IN,178912.5,2523302.08,2702214.59,302417.0,17504.47,0
CASH_IN,37590.03,2702214.59,2739804.62,375432.34,84916.82,0
CASH_IN,172844.87,2739804.62,2912649.49,5856433.12,5579568.65,0
CASH_IN,131027.05,2912649.49,3043676.54,178120.16,10317.66,0
CASH_IN,44873.56,3043676.54,3088550.1,1363368.51,0.0,0
CASH_IN,405429.47,3088550.1,3493979.56,2444985.19,2107162.1,0
CASH_IN,44809.72,3493979.56,3538789.28,5683588.25,5579568.65,0
CASH_IN,1076.27,3538789.28,3539865.55,22774.25,23539.55,0
CASH_IN,61546.97,3539865.55,3601412.53,217862.21,8722.97,0
CASH_IN,135665.1,3601412.53,3737077.62,248817.48,379539.92,0
CASH_IN,36040.39,3737077.62,3773118.02,51291.0,0.0,0
CASH_IN,33692.43,3773118.02,3806810.45,1114787.21,1259045.81,0
CASH_IN,312061.25,3806810.45,4118871.69,1178808.14,0.0,0
CASH_IN,160565.0,4118871.69,4279436.69,841929.03,1097218.45,0
CASH_IN,226580.84,4279436.69,4506017.53,286737.13,0.0,0
CASH_IN,71176.26,4506017.53,4577193.8,2539946.14,1923836.34,0
CASH_IN,223565.38,4577193.8,4800759.18,343264.42,176131.8,0
CASH_IN,208664.25,4800759.18,4800759.18,4800759.18,7416184.79,0
CASH_IN,425986.84,4800759.18,5226746.02,19141841.67,18122628.7,0
CASH_IN,100127.4,5226746.02,5326873.42,209548.6,109421.19,0
CASH_IN,95564.34,5326873.42,5422437.76,97263.78,1699.44,0
CASH_IN,484.57,5422437.76,5422922.33,5638778.53,5579568.65,0
CASH_IN,113287.66,5422922.33,5536209.99,113563.29,0.0,0
CASH_IN,92398.49,5536209.99,5628608.48,1318494.95,0.0,0
CASH_IN,198303.64,5628608.48,5826912.11,10059882.15,9367714.52,0
CASH_IN,126873.28,5826912.11,5953785.39,9861578.52,9367714.52,0
CASH_IN,12229.75,5953785.39,5966015.15,15375.37,3145.61,0
CASH_IN,20490.81,5966015.15,5986505.96,21695.0,1204.19,0
CASH_IN,86419.78,5986505.96,6072925.74,714565.52,877201.48,0
CASH_IN,122464.68,6072925.74,6195390.42,293802.68,352750.76,0
CASH_IN,18598.96,6195390.42,6213989.38,361384.16,637928.74,0
CASH_IN,287126.8,6213989.38,6501116.17,790976.57,138395.49,0
CASH_IN,8261.33,6501116.17,6509377.51,90948.3,138627.65,0
CASH_IN,301755.98,6509377.51,6509377.51,6509377.51,7416184.79,0
CASH_IN,121723.0,6509377.51,6631100.51,519973.96,135715.81,0
CASH_IN,110654.09,6631100.51,6741754.6,201104.63,90450.54,0
CASH_IN,23795.08,6741754.6,6765549.68,39894.0,0.0,0
CASH_IN,130638.93,6765549.68,6896188.61,351924.78,74144.04,0
CASH_IN,314025.37,6896188.61,7210213.98,1767280.15,1070702.75,0
CASH_IN,90540.93,7210213.98,7300754.91,181049.46,97990.29,0
CASH_IN,109718.72,7300754.91,7410473.63,123504.5,17504.47,0
CASH_IN,61515.99,7410473.63,7471989.62,18715854.83,18122628.7,0
CASH_IN,43478.09,7471989.62,7515467.71,124103.0,173135.98,0
PAYMENT,4541.85,198.0,0.0,0.0,0.0,0
PAYMENT,525.89,8496.61,7970.72,0.0,0.0,0
PAYMENT,353.62,7970.72,7617.1,0.0,0.0,0
PAYMENT,6257.76,22163.0,15905.24,0.0,0.0,0
PAYMENT,1826.81,24622.0,22795.19,0.0,0.0,0
PAYMENT,7709.2,52152.0,44442.8,0.0,0.0,0
PAYMENT,3023.16,178.0,0.0,0.0,0.0,0
PAYMENT,3708.43,0.0,0.0,0.0,0.0,0
PAYMENT,8702.16,20929.0,12226.84,0.0,0.0,0
PAYMENT,1552.48,485.0,0.0,0.0,0.0,0
PAYMENT,5427.59,6307.0,879.41,0.0,0.0,0
PAYMENT,5179.7,105425.0,100245.3,0.0,0.0,0
PAYMENT,292.45,157212.0,156919.55,0.0,0.0,0
PAYMENT,4424.09,10691.0,6266.91,0.0,0.0,0
PAYMENT,13400.4,297576.0,284175.6,0.0,0.0,0
PAYMENT,10967.1,284175.6,273208.5,0.0,0.0,0
PAYMENT,16171.2,679.0,0.0,0.0,0.0,0
CASH_IN,171039.04,19276.0,190315.04,4800392.81,4629353.77,0
PAYMENT,1876.99,38629.0,36752.01,0.0,0.0,0
PAYMENT,8053.59,80291.0,72237.41,0.0,0.0,0
PAYMENT,458.45,108051.0,107592.55,0.0,0.0,0
DEBIT,3167.07,131947.57,128780.5,628145.74,877201.48,0
PAYMENT,6550.89,128780.5,122229.61,0.0,0.0,0
PAYMENT,191.73,1077.0,885.27,0.0,0.0,0
PAYMENT,14287.64,885.27,0.0,0.0,0.0,0
PAYMENT,3849.14,20303.0,16453.86,0.0,0.0,0
PAYMENT,9006.17,30911.0,21904.83,0.0,0.0,0
PAYMENT,2876.88,109.0,0.0,0.0,0.0,0
PAYMENT,1128.88,89406.0,88277.12,0.0,0.0,0
PAYMENT,4089.67,124579.0,120489.33,0.0,0.0,0
PAYMENT,3021.67,10215.0,7193.33,0.0,0.0,0
PAYMENT,5061.75,21090.0,16028.25,0.0,0.0,0
PAYMENT,7807.42,29982.0,22174.58,0.0,0.0,0
PAYMENT,10684.01,22174.58,11490.57,0.0,0.0,0
PAYMENT,6328.21,9009.0,2680.79,0.0,0.0,0
PAYMENT,6125.72,20994.0,14868.28,0.0,0.0,0
